address,suburb,postcode,council,earliest_confirmed_year,min_age_years,lead_score,age_confidence,address_match,area_m2,lot_m2,length_m,width_m,rect_fill,category,pools_at_address,reno_state,ti_now,contact_name,contact_phone,contact_email,contact_website,lat,lon,osm_id
20B WONGA ROAD CREMORNE,CREMORNE,2090,NORTH SYDNEY,2005,21,44.8,0.21,nearby,547.5,1104.3,35.9,18.9,0.808,public_commercial,,mid_tone,0.607,,,,,-33.8182952,151.2285512,way/1511191599
56 KAMERUKA ROAD NORTHBRIDGE,NORTHBRIDGE,2063,WILLOUGHBY,2005,21,44.8,0.58,nearby,23.0,1569.9,7.1,3.2,0.999,residential,,dark_throughout,0.408,,,,,-33.8072921,151.2161591,way/1524854692
7A KIRKOSWALD AVENUE MOSMAN,MOSMAN,2088,MOSMAN,2005,21,44.8,0.39,exact,26.0,599.9,8.4,4.0,0.782,residential,,dark_throughout,0.441,,,,,-33.8176197,151.2497979,way/1524854741
30 GRASMERE ROAD CREMORNE,CREMORNE,2090,NORTH SYDNEY,2005,21,44.8,0.44,exact,24.7,903.4,6.5,3.8,0.999,residential,,dark_throughout,0.439,,,,,-33.8258316,151.2208316,way/1524874628
26 SIRIUS COVE ROAD MOSMAN,MOSMAN,2088,MOSMAN,2005,21,44.8,0.42,exact,14.5,559.8,6.2,2.4,0.997,residential,,mid_tone,0.672,,,,,-33.8363161,151.2412237,way/1525814332
80 RIVER ROAD GREENWICH,GREENWICH,2065,LANE COVE,2005,21,44.8,0.44,exact,14.1,1343.2,6.1,2.3,0.999,residential,,dark_throughout,0.26,,,,,-33.8270048,151.188786,way/1510837203
7 CARLYLE STREET WOLLSTONECRAFT,WOLLSTONECRAFT,2065,NORTH SYDNEY,2005,21,44.8,0.46,exact,42.7,705.9,9.2,4.6,1.0,residential,,dark_throughout,0.429,,,,,-33.8300994,151.1974217,way/1526394856
50 SHIRLEY ROAD WOLLSTONECRAFT,WOLLSTONECRAFT,2065,NORTH SYDNEY,2005,21,44.8,0.55,nearby,56.3,3086.0,12.6,4.5,1.0,residential,,dark_throughout,0.476,,,,,-33.8322529,151.1925577,way/1526394874
2B ELLEN STREET RYDE,RYDE,2112,RYDE,2005,21,44.8,0.33,nearby,38.2,576.7,8.9,5.0,0.848,residential,,mid_tone,0.55,,,,,-33.7921042,151.1066245,way/931221802
25 SHEPHERD STREET RYDE,RYDE,2112,RYDE,2005,21,44.8,0.55,exact,25.2,945.2,8.7,2.9,1.0,residential,,dark_throughout,0.469,,,,,-33.811537,151.0997951,way/1371188616
17B NEW FARM ROAD WEST PENNANT HILLS,WEST PENNANT HILLS,2125,THE HILLS SHIRE,2005,21,44.8,0.24,exact,23.3,1656.3,6.1,4.2,0.912,residential,,dark_throughout,0.355,,,,,-33.7368049,151.0479795,way/1305514090
25 FRANKLIN ROAD CHERRYBROOK,CHERRYBROOK,2126,HORNSBY,1998,28,44.8,0.59,nearby,42.0,1519.5,9.1,4.6,0.999,residential,,renovated_recent,0.171,,,,,-33.7293651,151.0374104,way/1296339442
10 FERN AVENUE WAHROONGA,WAHROONGA,2076,KU-RING-GAI,1998,28,44.8,0.38,exact,22.4,1458.7,7.3,3.6,0.852,residential,,renovated_recent,0.197,,,,,-33.7113978,151.114125,way/1162750283
14 STANSMORE AVENUE PRESTONS,PRESTONS,2170,LIVERPOOL,2005,21,44.7,0.4,exact,34.2,424.2,9.6,4.9,0.732,residential,,dark_throughout,0.348,,,,,-33.9540548,150.8683151,way/1009243424
290 SOUTH DOWLING STREET PADDINGTON,PADDINGTON,2021,WOOLLAHRA,1998,28,44.7,0.32,exact,12.2,98.1,4.9,2.5,0.998,residential,,dark_throughout,0.469,,,,,-33.882638,151.2190199,way/1424742915
48 EPPING ROAD DOUBLE BAY,DOUBLE BAY,2028,WOOLLAHRA,1998,28,44.7,0.85,exact,45.9,453.7,10.6,4.3,0.999,residential,,renovated_recent,0.481,,,,,-33.8818847,151.2461399,way/1424811197
31 SHELLCOVE ROAD KURRABA POINT,KURRABA POINT,2089,NORTH SYDNEY,2005,21,44.7,0.3,exact,45.2,1928.9,10.6,4.3,1.0,residential,,dark_throughout,0.381,,,,,-33.8412134,151.2234733,way/1511188937
84 CHURCH STREET CAMPERDOWN,CAMPERDOWN,2050,SYDNEY,2005,21,44.7,0.6,exact,194.7,140.3,20.7,9.4,1.0,residential,,mid_tone,0.768,,,,,-33.8885148,151.1782354,way/737478950
10 WEETALIBAH ROAD NORTHBRIDGE,NORTHBRIDGE,2063,WILLOUGHBY,2005,21,44.7,0.3,exact,40.1,940.5,8.2,4.9,1.0,residential,,dark_throughout,0.488,,,,,-33.809902,151.2247688,way/1524854698
74 AWABA STREET MOSMAN,MOSMAN,2088,MOSMAN,2005,21,44.7,0.85,nearby,40.1,352.5,8.4,4.8,0.999,residential,,dark_throughout,0.5,,,,,-33.8207251,151.2410669,way/1532947617
19 DOUGLAS PARADE DOVER HEIGHTS,DOVER HEIGHTS,2030,WAVERLEY,2005,21,44.7,0.3,exact,32.2,1029.5,7.9,4.1,0.987,residential,,dark_throughout,0.416,,,,,-33.8803356,151.2827642,way/955379342
7 ALAN STREET CAMMERAY,CAMMERAY,2062,NORTH SYDNEY,2005,21,44.7,0.3,exact,22.1,678.4,5.9,3.8,0.999,residential,,mid_tone,0.674,,,,,-33.8206573,151.2193777,way/1511440349
69 PINE STREET EAST CAMMERAY,EAST CAMMERAY,,,2005,21,44.7,0.49,exact,24.0,648.8,8.2,3.7,0.795,residential,,dark_throughout,0.504,,,,,-33.8193486,151.2182507,way/1531209749
12 RUTLAND AVENUE CASTLECRAG,CASTLECRAG,2068,WILLOUGHBY,2005,21,44.7,0.81,nearby,30.3,791.2,9.7,3.1,0.999,residential,,dark_throughout,0.533,,,,,-33.8012845,151.2131751,way/1531773751
8A POTTS STREET RYDE,RYDE,2112,RYDE,2005,21,44.7,0.51,nearby,21.3,1037.7,6.9,3.1,0.999,residential,,mid_tone,0.6,,,,,-33.8238773,151.1192049,way/1263363111
8 DUNLOP STREET EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.7,0.3,exact,57.8,1563.5,12.6,4.6,0.999,residential,,dark_throughout,0.518,,,,,-33.7778229,151.0733359,way/744501090
32 PEMBROKE STREET EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.7,0.35,nearby,39.1,998.7,9.2,5.9,0.724,residential,,dark_throughout,0.431,,,,,-33.7718679,151.0866109,way/842572863
175 CARLINGFORD ROAD CARLINGFORD,CARLINGFORD,2118,CITY OF PARRAMATTA,2005,21,44.7,0.46,nearby,41.0,1141.9,9.5,4.7,0.919,residential,,dark_throughout,0.472,,,,,-33.7762553,151.0588391,way/946171787
12 CAVENDISH STREET PENNANT HILLS,PENNANT HILLS,2120,HORNSBY,1998,28,44.7,0.44,exact,33.0,875.6,6.5,5.1,0.999,residential,,renovated_recent,0.409,,,,,-33.7352519,151.0784015,way/1281360364
19 ALL SAINTS CLOSE CHERRYBROOK,CHERRYBROOK,2126,HORNSBY,1998,28,44.7,0.58,exact,25.5,1187.5,7.1,3.6,0.998,residential,,renovated_recent,0.293,,,,,-33.7328815,151.0412962,way/1299039640
14 TORRINGTON ROAD STRATHFIELD,STRATHFIELD,2135,STRATHFIELD,1998,28,44.6,0.43,exact,29.5,1489.0,8.2,3.6,0.998,residential,,renovated_recent,0.394,,,,,-33.878243,151.0910448,way/565667313
32 WOODWARD AVENUE STRATHFIELD,STRATHFIELD,2135,STRATHFIELD,2005,21,44.6,0.4,exact,41.0,1098.3,10.3,4.0,0.999,residential,,dark_throughout,0.527,,,,,-33.8788562,151.0897269,way/941376297
8 BAYVIEW HILL ROAD ROSE BAY,ROSE BAY,2029,WOOLLAHRA,1991,35,44.6,0.34,nearby,32.1,935.7,7.7,4.5,0.936,residential,,renovated_recent,0.476,,,,,-33.8636313,151.269543,way/875174137
58 CASCADE STREET PADDINGTON,PADDINGTON,2021,WOOLLAHRA,1998,28,44.6,0.17,exact,19.7,416.5,8.0,2.5,0.998,residential,,mid_tone,0.781,,,,,-33.8832362,151.231377,way/1424707090
59 AVONDALE WAY EASTWOOD,EASTWOOD,2122,RYDE,2005,21,44.6,0.39,exact,50.1,452.9,10.6,6.0,0.788,residential,,dark_throughout,0.369,,,,,-33.7836477,151.0713491,way/1336354728
2 SHELLBANK PARADE CREMORNE,CREMORNE,2090,NORTH SYDNEY,2005,21,44.6,0.54,nearby,43.4,2438.9,11.0,4.0,0.999,residential,2,dark_throughout,0.438,,,,,-33.8172088,151.2302272,way/1532945613
37 ELLALONG ROAD CREMORNE,CREMORNE,2090,NORTH SYDNEY,2005,21,44.6,0.29,exact,37.3,1408.9,9.5,3.9,0.998,residential,,dark_throughout,0.417,,,,,-33.8202319,151.2310875,way/1532947630
9A CRESCENT STREET HUNTERS HILL,HUNTERS HILL,2110,HUNTERS HILL,2005,21,44.6,0.44,exact,70.0,611.7,12.1,6.2,0.929,residential,,dark_throughout,0.451,,,,,-33.8378128,151.1607524,way/1500242190
381-383 VICTORIA AVENUE CHATSWOOD,CHATSWOOD,2067,WILLOUGHBY,2005,21,44.6,0.4,exact,24.8,593.2,7.7,3.4,0.943,residential,,mid_tone,0.672,,,,,-33.7955524,151.1850613,way/1530493601
9 CROSS STREET RYDE,RYDE,2112,RYDE,2005,21,44.6,0.54,exact,31.4,836.3,8.7,3.6,0.998,residential,,unknown,0.47,,,,,-33.8229787,151.1162378,way/1263362959
10 MUNCASTER PLACE CRANEBROOK,CRANEBROOK,2749,PENRITH,1998,28,44.6,0.34,exact,39.9,936.1,9.2,4.8,0.902,residential,,renovated_recent,0.5,,,,,-33.7234397,150.7161218,way/1121959907
27 DUNLOP STREET EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.6,0.29,exact,30.7,1504.7,8.4,3.6,0.999,residential,,dark_throughout,0.47,,,,,-33.7778811,151.0701036,way/820334066
10 DENGATE STREET EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.6,0.41,nearby,18.4,995.7,6.7,3.0,0.91,residential,,mid_tone,0.731,,,,,-33.7731965,151.0666966,way/942008489
45 CASINO STREET GLENWOOD,GLENWOOD,2768,BLACKTOWN,1998,28,44.6,0.57,exact,19.3,800.3,5.7,3.4,1.0,residential,,renovated_recent,0.429,,,,,-33.7338937,150.9338486,way/1313695055
5 AGNES WAY JORDAN SPRINGS,JORDAN SPRINGS,2747,PENRITH,1998,28,44.6,0.27,exact,26.1,473.8,8.0,3.3,0.999,residential,,dark_throughout,0.333,,,,,-33.715454,150.7367393,way/1119106692
7 PIPPEN STREET HARRINGTON PARK,HARRINGTON PARK,2567,CAMDEN,2005,21,44.5,0.44,nearby,19.2,750.8,6.1,3.7,0.845,residential,,mid_tone,0.679,,,,,-34.0344139,150.734832,way/1346619711
272 LIVERPOOL ROAD ENFIELD,ENFIELD,2136,BURWOOD,1998,28,44.5,0.68,exact,41.0,645.1,10.3,4.0,0.999,residential,,renovated_recent,0.345,,,,,-33.8859131,151.094125,way/568460479
36 KAREELA ROAD CREMORNE POINT,CREMORNE POINT,2090,NORTH SYDNEY,2005,21,44.5,0.39,exact,45.8,945.1,11.7,4.1,0.96,residential,,dark_throughout,0.5,,,,,-33.8393593,151.2284481,way/1524864434
32 FREEMAN PLACE CARLINGFORD,CARLINGFORD,2118,CITY OF PARRAMATTA,2005,21,44.5,0.38,exact,45.7,492.4,9.8,6.1,0.759,residential,,dark_throughout,0.305,,,,,-33.7832368,151.0631496,way/983749280
32 SHEPHERD STREET RYDE,RYDE,2112,RYDE,2005,21,44.5,0.28,exact,43.1,935.0,8.2,5.3,1.0,residential,,dark_throughout,0.533,,,,,-33.8126823,151.0999189,way/1257697606
121 BELMONT ROAD MOSMAN,MOSMAN,2088,MOSMAN,2005,21,44.5,0.57,exact,17.8,750.5,4.5,4.0,0.999,residential,,dark_throughout,0.371,,,,,-33.8270974,151.2335482,way/1511440276
24 BULLECOURT AVENUE MOSMAN,MOSMAN,2088,MOSMAN,2005,21,44.5,0.59,nearby,50.8,770.9,9.3,6.3,0.869,residential,,dark_throughout,0.304,,,,,-33.817627,151.241135,way/1532945576
81 TYNESIDE AVENUE NORTH WILLOUGHBY,NORTH WILLOUGHBY,2068,WILLOUGHBY,2005,21,44.5,0.26,exact,39.6,781.4,9.8,4.0,0.999,residential,,mid_tone,0.657,,,,,-33.7900831,151.2049469,way/1060854265
2A ADDISON AVENUE ROSEVILLE,ROSEVILLE,2069,KU-RING-GAI,2005,21,44.5,0.33,nearby,46.5,1103.5,9.8,5.8,0.825,residential,,dark_throughout,0.435,,,,,-33.7815517,151.1879363,way/1371379186
2 LORD STREET ROSEVILLE,ROSEVILLE,2069,KU-RING-GAI,2005,21,44.5,0.28,exact,35.3,2448.9,9.5,3.7,0.999,residential,,dark_throughout,0.325,,,,,-33.7838221,151.1785471,way/1371379201
44 CROWS NEST ROAD WAVERTON,WAVERTON,2060,NORTH SYDNEY,2005,21,44.5,0.33,nearby,54.4,1093.7,12.1,5.5,0.82,residential,,dark_throughout,0.386,,,,,-33.8335093,151.2025413,way/1469131794
268-270 PACIFIC HIGHWAY GREENWICH,GREENWICH,2065,LANE COVE,2005,21,44.5,0.17,exact,45.2,2957.3,8.0,5.7,0.99,residential,,dark_throughout,0.366,,,,,-33.8189146,151.1825398,way/1509463465
14 PINE STREET CAMMERAY,CAMMERAY,2062,NORTH SYDNEY,2005,21,44.5,0.38,exact,28.2,537.9,8.3,4.1,0.831,residential,,dark_throughout,0.462,,,,,-33.8196155,151.2118852,way/1517882562
60 DUNLOP STREET EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.5,0.28,exact,29.7,1015.6,7.9,3.8,0.999,residential,,dark_throughout,0.463,,,,,-33.7794935,151.0671814,way/849703720
3 SMITH STREET EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.5,0.42,nearby,32.0,1535.9,8.2,4.0,0.968,residential,,dark_throughout,0.376,,,,,-33.7728381,151.0850624,way/939344548
17 MARS STREET EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.5,0.3,exact,89.5,441.0,13.2,6.8,1.0,residential,,mid_tone,0.574,,,,,-33.7762259,151.062275,way/949620139
5 ADA PLACE CARLINGFORD,CARLINGFORD,2118,CITY OF PARRAMATTA,2005,21,44.5,0.33,nearby,31.1,1180.5,8.1,4.6,0.83,residential,,dark_throughout,0.541,,,,,-33.7707474,151.0484572,way/955244621
70 WYRALLA AVENUE EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.5,0.19,exact,28.6,936.9,8.1,3.9,0.907,residential,,dark_throughout,0.375,,,,,-33.7771398,151.0734124,way/965778403
26 CALLISTEMON CLOSE NORTH EPPING,NORTH EPPING,2121,HORNSBY,2005,21,44.5,0.11,exact,38.6,1086.4,9.9,4.2,0.93,residential,,mid_tone,0.683,,,,,-33.7617722,151.0855893,way/1000790058
3 BEDFORD ROAD NORTH EPPING,NORTH EPPING,2121,HORNSBY,2005,21,44.5,0.08,exact,39.4,1147.7,9.5,5.3,0.782,residential,2,dark_throughout,0.322,,,,,-33.7632847,151.0981573,way/1389722942
7 HALLAM WAY CHERRYBROOK,CHERRYBROOK,2126,HORNSBY,1998,28,44.5,0.72,exact,33.8,368.4,7.3,4.6,1.0,residential,,renovated_recent,0.309,,,,,-33.721424,151.0364836,way/1273352459
66 TALLOWWOOD AVENUE CHERRYBROOK,CHERRYBROOK,2126,HORNSBY,1998,28,44.5,0.42,exact,34.3,1087.8,7.7,4.5,0.999,residential,,renovated_recent,0.397,,,,,-33.723561,151.0422957,way/1292539247
27 MARIAM PLACE CHERRYBROOK,CHERRYBROOK,2126,HORNSBY,1998,28,44.5,0.4,nearby,27.3,886.0,12.6,2.2,1.0,residential,,dark_throughout,0.476,,,,,-33.7337098,151.0283576,way/1311033740
4 LAUREL AVENUE TURRAMURRA,TURRAMURRA,2074,KU-RING-GAI,1998,28,44.5,0.45,exact,10.5,2769.2,3.5,3.0,0.998,residential,,renovated_recent,0.411,,,,,-33.7285532,151.1267556,way/1544006646
24 GREEN HILLS DRIVE ROUSE HILL,ROUSE HILL,2155,THE HILLS SHIRE,1998,28,44.5,0.25,nearby,20.5,770.8,6.4,3.2,1.0,residential,,dark_throughout,0.319,,,,,-33.6834167,150.9219293,way/1487819365
258 SOUTH TERRACE BANKSTOWN,BANKSTOWN,2200,CANTERBURY-BANKSTOWN,2005,21,44.4,0.59,exact,121.6,1760.7,21.1,5.8,0.999,residential,,dark_throughout,0.194,,,,,-33.9183525,151.0369896,way/1315643203
10 ASTURIAS AVENUE SOUTH COOGEE,SOUTH COOGEE,2034,RANDWICK,1998,28,44.4,0.54,nearby,23.3,319.7,6.2,3.8,0.996,residential,,dark_throughout,0.493,,,,,-33.9337943,151.2516715,way/954669762
1 DOOMBEN AVENUE EASTWOOD,EASTWOOD,2122,RYDE,2005,21,44.4,0.21,nearby,50.9,1865.5,10.6,5.9,0.812,residential,,dark_throughout,0.458,,,,,-33.7835539,151.0841672,way/844180564
17 DAFFODIL STREET EASTWOOD,EASTWOOD,2122,RYDE,2005,21,44.4,0.66,exact,29.9,826.4,8.1,5.7,0.649,residential,,renovated_recent,0.454,,,,,-33.7880468,151.087003,way/949564353
4A RICHMOND AVENUE CREMORNE,CREMORNE,2090,NORTH SYDNEY,2005,21,44.4,0.46,nearby,24.9,810.5,6.0,5.6,0.737,residential,2,dark_throughout,0.421,,,,,-33.8235547,151.228465,way/1511440368
114 SPIT ROAD MOSMAN,MOSMAN,2088,MOSMAN,2005,21,44.4,0.55,nearby,14.0,2796.2,4.5,3.1,0.998,residential,,dark_throughout,0.333,,,,,-33.8200364,151.2432896,way/1524861724
35A ELLALONG ROAD CREMORNE,CREMORNE,2090,NORTH SYDNEY,2005,21,44.4,0.41,exact,18.9,1011.9,5.9,3.2,0.998,residential,,dark_throughout,0.326,,,,,-33.8204779,151.231526,way/1524873291
1 STANLEY AVENUE MOSMAN,MOSMAN,2088,MOSMAN,2005,21,44.4,0.09,exact,17.3,939.6,7.2,4.2,0.566,residential,,dark_throughout,0.442,,,,,-33.8234397,151.2460621,way/1532947633
5 ROHAN STREET NAREMBURN,NAREMBURN,2065,WILLOUGHBY,2005,21,44.4,0.66,nearby,13.0,859.5,3.7,3.5,0.999,residential,,dark_throughout,0.202,,,,,-33.8175483,151.2000727,way/1511440385
1A ADA STREET CREMORNE,CREMORNE,2090,NORTH SYDNEY,2005,21,44.4,0.56,exact,15.1,735.1,5.6,2.7,1.0,residential,,dark_throughout,0.345,,,,,-33.8272181,151.228255,way/1524545797
15 FOURTH AVENUE WILLOUGHBY EAST,WILLOUGHBY EAST,2068,WILLOUGHBY,2005,21,44.4,0.14,exact,30.4,766.4,7.1,4.3,0.999,residential,,mid_tone,0.592,,,,,-33.8012289,151.210139,way/1530242030
13 ROWLISON PARADE CAMMERAY,CAMMERAY,2062,NORTH SYDNEY,2005,21,44.4,0.37,exact,36.8,431.4,9.9,4.8,0.781,residential,,dark_throughout,0.274,,,,,-33.8186803,151.2165095,way/1530597766
5 FRANCIS STREET NAREMBURN,NAREMBURN,2065,WILLOUGHBY,2005,21,44.4,0.51,exact,11.1,486.3,3.8,3.8,0.784,residential,,dark_throughout,0.5,,,,,-33.8150292,151.1937733,way/1531006095
30-32 PITTWATER ROAD MANLY,MANLY,2095,NORTHERN BEACHES,2005,21,44.4,0.58,exact,30.8,350.9,13.1,2.3,1.0,residential,,mid_tone,0.591,,,,,-33.7947147,151.2855941,way/567207265
2B WARD STREET EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.4,0.27,exact,42.4,938.0,8.6,5.2,0.94,residential,,dark_throughout,0.506,,,,,-33.7733979,151.0693193,way/953204428
50-54 CAMBRIDGE STREET EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.4,0.27,exact,40.2,3996.9,10.5,4.1,0.932,residential,,dark_throughout,0.372,,,,,-33.766871,151.0833271,way/972576833
2 TOORAK COURT CHERRYBROOK,CHERRYBROOK,2126,HORNSBY,1998,28,44.4,0.41,exact,70.7,1358.7,13.7,5.2,0.999,residential,,renovated_recent,0.48,,,,,-33.7241058,151.0349966,way/1279616266
4B BEECHWORTH ROAD PYMBLE,PYMBLE,2073,KU-RING-GAI,1998,28,44.4,0.41,exact,36.9,1730.9,9.2,4.0,1.0,residential,,renovated_recent,0.326,,,,,-33.7418877,151.1362952,way/942757495
5 WETSTONE WAY DURAL,DURAL,2158,HORNSBY,1998,28,44.4,0.44,exact,24.1,2285.2,7.0,3.4,1.0,residential,,renovated_recent,0.47,,,,,-33.7133859,151.0346519,way/1294930096
196 BRAIDWOOD DRIVE PRESTONS,PRESTONS,2170,LIVERPOOL,1998,28,44.3,0.6,exact,22.8,712.0,7.2,3.7,0.858,residential,,renovated_recent,0.364,,,,,-33.9498835,150.860646,way/1001102414
22 ALEXANDRIA PARADE SOUTH COOGEE,SOUTH COOGEE,2034,RANDWICK,1998,28,44.3,0.24,nearby,34.0,899.7,10.7,3.3,0.951,residential,,dark_throughout,0.515,,,,,-33.9313275,151.2598189,way/1386162449
39 BRAYS ROAD CONCORD,CONCORD,2137,CANADA BAY,2005,21,44.3,0.31,exact,19.9,1015.5,6.2,3.8,0.841,residential,,dark_throughout,0.5,,,,,-33.8479722,151.1062426,way/659619127
5 WISTON GARDENS DOUBLE BAY,DOUBLE BAY,2028,WOOLLAHRA,1998,28,44.3,0.13,exact,19.5,921.8,9.6,2.0,1.0,residential,,dark_throughout,0.523,,,,,-33.8728365,151.2397871,way/1180102505
12X DUIGNAN CLOSE EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.3,0.2,nearby,39.3,3021.2,9.1,5.3,0.815,residential,,dark_throughout,0.435,,,,,-33.7810697,151.0906055,way/970508880
30 COWDROY AVENUE CAMMERAY,CAMMERAY,2062,NORTH SYDNEY,2005,21,44.3,0.51,exact,17.6,883.4,7.4,2.6,0.924,residential,,dark_throughout,0.194,,,,,-33.8196491,151.2215056,way/1511440320
8 COWDROY AVENUE CAMMERAY,CAMMERAY,2062,NORTH SYDNEY,2005,21,44.3,0.21,nearby,75.3,1352.7,24.2,4.1,0.756,residential,,mid_tone,0.552,,,,,-33.8190016,151.2196602,way/1511440358
1 HARBOUR STREET MOSMAN,MOSMAN,2088,MOSMAN,2005,21,44.3,0.55,exact,12.0,734.9,4.7,2.6,0.983,residential,,dark_throughout,0.469,,,,,-33.8279695,151.2392355,way/1511440403
37 HOLDSWORTH STREET NEUTRAL BAY,NEUTRAL BAY,2089,NORTH SYDNEY,2005,21,44.3,0.55,exact,23.0,718.7,5.8,4.0,0.999,residential,2,dark_throughout,0.297,,,,,-33.8363119,151.215008,way/1519565230
21 ROWLISON PARADE CAMMERAY,CAMMERAY,2062,NORTH SYDNEY,2005,21,44.3,0.31,exact,20.3,984.0,6.5,3.4,0.906,residential,,dark_throughout,0.293,,,,,-33.8190184,151.2168844,way/1531209744
107 BRIDGE ROAD RYDE,RYDE,2112,RYDE,2005,21,44.3,0.31,nearby,44.4,1328.4,9.3,5.4,0.895,residential,,dark_throughout,0.508,,,,,-33.7916514,151.1068051,way/931221801
26 DAWSON STREET EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.3,0.31,nearby,45.6,1078.1,10.0,5.4,0.839,residential,,dark_throughout,0.538,,,,,-33.7638644,151.066286,way/838429872
1 BRIGADOON COURT EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.3,0.31,nearby,52.2,1086.2,10.4,6.2,0.804,residential,,dark_throughout,0.487,,,,,-33.7795327,151.0852866,way/958355522
12 BRUNTON PLACE MARSFIELD,MARSFIELD,2122,RYDE,2005,21,44.3,0.2,exact,24.1,836.2,8.2,3.9,0.749,residential,,dark_throughout,0.236,,,,,-33.7673396,151.1013185,way/972415460
43 DEVON STREET NORTH EPPING,NORTH EPPING,2121,HORNSBY,2005,21,44.3,0.77,exact,40.3,1118.8,9.7,4.9,0.839,residential,,renovated_recent,0.449,,,,,-33.762376,151.0937655,way/1055569060
139 OAKS AVENUE DEE WHY,DEE WHY,2099,NORTHERN BEACHES,1998,28,44.3,0.52,exact,35.2,999.8,9.0,3.9,1.0,residential,,renovated_recent,0.391,,,,,-33.7554282,151.2969944,way/1450267546
21 RICKARD ROAD STRATHFIELD,STRATHFIELD,2135,STRATHFIELD,1998,28,44.2,0.51,exact,29.5,899.1,8.2,3.6,0.998,residential,,renovated_recent,0.368,,,,,-33.8871903,151.0801896,way/568460513
3 MITCHELL ROAD MOSMAN,MOSMAN,2088,MOSMAN,1998,28,44.2,0.27,exact,19.3,679.2,7.9,2.4,0.999,residential,,dark_throughout,0.352,,,,,-33.8193565,151.2431112,way/1532947640
2A HALE ROAD MOSMAN,MOSMAN,2088,MOSMAN,2005,21,44.2,0.64,nearby,15.3,1015.3,5.7,2.7,0.998,residential,,dark_throughout,0.308,,,,,-33.8250816,151.2330174,way/1511440401
136 FARNHAM ROAD QUAKERS HILL,QUAKERS HILL,2763,BLACKTOWN,1998,28,44.2,0.6,nearby,28.8,757.2,7.9,4.4,0.832,residential,,renovated_recent,0.383,,,,,-33.7215649,150.9021581,way/1112243713
7-9 HORIZONS PLACE KELLYVILLE,KELLYVILLE,2155,THE HILLS SHIRE,2005,21,44.2,0.85,exact,35.2,1939.8,8.3,4.2,0.999,residential,,renovated_recent,0.494,,,,,-33.7062624,150.9493081,way/1392465962
44 MCMILLIAN CIRCUIT NORTH KELLYVILLE,NORTH KELLYVILLE,2155,THE HILLS SHIRE,2005,21,44.2,0.28,exact,25.5,1251.4,7.0,3.7,0.999,residential,,dark_throughout,0.529,,,,,-33.6968485,150.952559,way/1409347455
59A SINGLETON AVENUE KELLYVILLE RIDGE,KELLYVILLE RIDGE,2155,BLACKTOWN,2005,21,44.2,0.79,nearby,20.5,577.4,6.9,3.2,0.921,residential,,dark_throughout,0.385,,,,,-33.7045154,150.9234562,way/1511783487
15 EDENLEE STREET EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.1,0.44,exact,23.2,739.9,6.9,3.7,0.912,residential,,dark_throughout,0.435,,,,,-33.7814335,151.0719012,way/941630040
40 SEAFORTH CRESCENT SEAFORTH,SEAFORTH,2092,NORTHERN BEACHES,2005,21,44.1,0.18,exact,109.2,1064.8,17.2,8.1,0.78,residential,,dark_throughout,0.4,,,,,-33.8033645,151.237699,way/1368371250
7 HARBOUR STREET MOSMAN,MOSMAN,2088,MOSMAN,2005,21,44.1,0.25,exact,17.3,709.4,6.0,2.9,0.999,residential,,mid_tone,0.657,,,,,-33.8276926,151.2393861,way/1511440462
43 HAYBERRY STREET CROWS NEST,CROWS NEST,2065,NORTH SYDNEY,2005,21,44.1,0.6,nearby,43.0,373.2,9.4,6.4,0.723,residential,,dark_throughout,0.516,,,,,-33.8291567,151.2037046,way/1526394873
56 ROBERT STREET WILLOUGHBY EAST,WILLOUGHBY EAST,2068,WILLOUGHBY,2005,21,44.1,0.16,exact,33.7,1009.7,9.0,4.2,0.89,residential,,dark_throughout,0.487,,,,,-33.7998141,151.2041296,way/1530242040
9 ROMFORD ROAD EPPING,EPPING,2121,CITY OF PARRAMATTA,2005,21,44.1,0.36,exact,59.0,1080.2,11.6,5.1,1.0,residential,,dark_throughout,0.356,,,,,-33.7644863,151.0758074,way/834059801
2 SALVIA CLOSE CHERRYBROOK,CHERRYBROOK,2126,HORNSBY,1998,28,44.1,0.75,nearby,37.5,1175.4,9.7,3.9,0.999,residential,,renovated_recent,0.506,,,,,-33.7244298,151.0401519,way/1292599362
